alcohol_g_100g_ml,allowed_meals,carb_bucket,carb_conf,carb_evidence,carb_micro,carbohydrate_g_100g_ml,ciqual_code,energy_flag_ml,exclude,fat_g_100g_ml,fibres_g_100g_ml,is_baby_food,is_salty,is_sweet,kcal_calc_ml,kcal_sanitized,macro_tags,main_group,name,name_core,name_tags,protein_bucket,protein_conf,protein_evidence,protein_g_100g_ml,protein_micro,role_protein,role_side_carb,role_side_veg,salt_g_100g_ml,sub_group,sub_sub_group,sugars_g_100g_ml,tag_boiled,tag_breakfast_cereal,tag_breakfasty,tag_composite_dish_hint,tag_dairy_dessert_hint,tag_dessert_like,tag_drink,tag_fried,tag_fried_or_chips,tag_grilled,tag_healthy_fat_source,tag_heavy_sauce,tag_high_fibre_choice,tag_red_meat,tag_refined_carb,tag_roasted,tag_salad_like,tag_sauce_rich,tag_snack_like,tag_snackable,tag_starch_powder,tag_sugary_breakfast_cereal,tag_trans_risk,tag_ultra_processed_hint,tag_vegan_safe,tag_vegetarian_safe,uid,veg_bucket,veg_conf,veg_evidence,veg_micro,water_g_100g_ml,name_clean,canonical_name_guess,entity_level_guess,keep_for_food_db,review_flag,drop_reason
0.0,dinner;lunch,,,,,9.32,2072,0,0,0.14,0.27,0,0,0,40.6,46.9,protein_low;carb_moderate;fat_low,beverages,"Fruit juice, pure juice (average)","Fruit juice, pure juice",note:average,,,,0.51,,0,0,0,0.012,non-alcoholic beverages,juices,8.94,,0,0,,,0,1.0,,0,,0,0,0,0,0,,,,0,,,0,0,,,,fruit-juice-pure-juice-average_2072,,,,,88.4,"fruit juice, pure juice","fruit juice, pure juice",unclear,False,False,aggregate_average_item
0.0,dinner;lunch,,,,,4.66,2075,0,0,0.13,0.37,0,0,0,22.7,21.7,protein_low;carb_low;fat_low,beverages,Vegetable juice (average),Vegetable juice,note:average,,,,0.72,,0,0,0,0.33,non-alcoholic beverages,juices,4.46,,0,0,,,0,1.0,,0,,0,0,0,0,0,,,,0,,,0,0,,,,vegetable-juice-average_2075,,,,,92.4,vegetable juice,vegetable juice,unclear,False,False,aggregate_average_item
0.0,dinner;lunch,,,,,10.5,2077,0,0,0.13,0.35,0,0,0,45.3,47.1,protein_low;carb_moderate;fat_low,beverages,"Fruit juice, from concentrate (average)","Fruit juice, from concentrate",note:average,,,,0.54,,0,0,0,0.012,non-alcoholic beverages,juices,10.3,,0,0,,,0,1.0,,0,,0,0,0,0,0,,,,0,,,0,0,,,,fruit-juice-from-concentrate-average_2077,,,,,88.8,"fruit juice, from concentrate","fruit juice, from concentrate",unclear,False,False,aggregate_average_item
0.0,dinner;lunch,,,,,11.3,2060,0,0,0.1,0.15,0,0,0,47.1,47.1,protein_low;carb_moderate;fat_low,beverages,"Mixed fruits nectar, multivitamin","Mixed fruits nectar, multivitamin",,,,,0.24,,0,0,0,0.016,non-alcoholic beverages,nectars,10.9,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,mixed-fruits-nectar-multivitamin_2060,,,,,87.4,"mixed fruits nectar, multivitamin","mixed fruits nectar, multivitamin",unclear,False,False,mixed_multi_item
0.0,dinner;lunch,,,,,11.5,2061,0,0,0.089,0.3,0,0,0,48.0,49.7,protein_low;carb_moderate;fat_low,beverages,Mixed fruits nectar,Mixed fruits nectar,,,,,0.3,,0,0,0,0.009,non-alcoholic beverages,nectars,11.0,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,mixed-fruits-nectar_2061,,,,,87.2,mixed fruits nectar,mixed fruits nectar,unclear,False,False,mixed_multi_item
0.0,dinner;lunch,,,,,0.16,18001,0,0,,0.0,0,0,0,,0.8,protein_low;carb_low,beverages,"Soft drink, carbonated, without fruit juice, without sugar and with artificial sweetener(s)","Soft drink, carbonated",with_artificial_sweetener;without_fruit_juice;without_sugar_and_with_artificial_sweetener;s,,,,0.05,,0,0,0,0.031,non-alcoholic beverages,soft drinks,0.16,,0,0,,,0,1.0,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soft-drink-carbonated-without-fruit-juice-without-sugar-and-with-artificial-sweetener-s_18001,,,,,99.9,"soft drink, carbonated","soft drink, carbonated",recipe_like,False,False,name_keyword:soft drink
0.0,dinner;lunch,,,,,5.3,18015,0,0,0.0,0.0,0,0,0,21.2,21.2,protein_low;carb_moderate;fat_low,beverages,"Still soft drink with tea extract, with sugar and artificial sweetener(s)",Still soft drink with tea extract,with_tea_extract;with_sugar_and_artificial_sweetener;s,,,,0.0,,0,0,0,,non-alcoholic beverages,soft drinks,5.3,,0,0,,,0,1.0,,0,,0,0,0,0,0,,,,0,,,0,0,,,,still-soft-drink-with-tea-extract-with-sugar-and-artificial-sweetener-s_18015,,,,,,still soft drink with tea extract,still soft drink with tea extract,recipe_like,False,False,name_keyword:soft drink
0.0,dinner;lunch,,,,,11.3,18019,0,0,0.028,,0,0,0,45.7,46.6,protein_low;carb_moderate;fat_low,beverages,"Fruit soft drink, carbonated (10-50% of fruit juice), with sugar","Fruit soft drink, carbonated",with_sugar;10_50_of_fruit_juice,,,,0.067,,0,0,0,0.033,non-alcoholic beverages,soft drinks,9.92,,0,0,,,0,1.0,,0,,0,0,0,0,0,,,,0,,,0,0,,,,fruit-soft-drink-carbonated-10-50-of-fruit-juice-with-sugar_18019,,,,,88.2,"fruit soft drink, carbonated","fruit soft drink, carbonated",recipe_like,False,False,name_keyword:soft drink
0.0,dinner;lunch,,,,,0.96,18021,0,0,0.13,0.05,0,0,0,5.2,5.2,protein_low;carb_low;fat_low,beverages,"Fruit soft drink, still (less than 10% of fruit juice), without sugar and with artificial sweetener(s)","Fruit soft drink, still",with_artificial_sweetener;without_sugar_and_with_artificial_sweetener;less_than_10_of_fruit_juice;s,,,,0.06,,0,0,0,0.05,non-alcoholic beverages,soft drinks,0.96,,0,0,,,0,1.0,,0,,0,0,0,0,0,,,,0,,,0,0,,,,fruit-soft-drink-still-less-than-10-of-fruit-juice-without-sugar-and-with-artificial-sweetener-s_18021,,,,,,"fruit soft drink, still","fruit soft drink, still",recipe_like,False,False,name_keyword:soft drink
0.0,dinner;lunch,,,,,4.4,18023,0,0,0.1,0.1,0,0,0,18.9,18.9,protein_low;carb_low;fat_low,beverages,"Fruit soft drink, still (less than 10% of fruit juice), with sugar","Fruit soft drink, still",with_sugar;less_than_10_of_fruit_juice,,,,0.1,,0,0,0,0.017,non-alcoholic beverages,soft drinks,4.38,,0,0,,,0,1.0,,0,,0,0,0,0,0,,,,0,,,0,0,,,,fruit-soft-drink-still-less-than-10-of-fruit-juice-with-sugar_18023,,,,,,"fruit soft drink, still","fruit soft drink, still",recipe_like,False,False,name_keyword:soft drink
0.0,dinner;lunch,,,,,8.67,18026,0,0,0.078,0.0,0,0,0,35.9,37.1,protein_low;carb_moderate;fat_low,beverages,"Soft drink, carbonated, without fruit juice, with sugar","Soft drink, carbonated",with_sugar;without_fruit_juice,,,,0.14,,0,0,0,0.091,non-alcoholic beverages,soft drinks,8.67,,0,0,,,0,1.0,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soft-drink-carbonated-without-fruit-juice-with-sugar_18026,,,,,90.6,"soft drink, carbonated","soft drink, carbonated",recipe_like,False,False,name_keyword:soft drink
0.0,dinner;lunch,,,,,7.42,18029,0,0,0.042,0.025,0,0,0,30.5,30.5,protein_low;carb_moderate;fat_low,beverages,Non-alcoholic beverage (average),Non-alcoholic beverage,note:average,,,,0.11,,0,0,0,0.028,non-alcoholic beverages,soft drinks,7.26,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,non-alcoholic-beverage-average_18029,,,,,92.1,non-alcoholic beverage,non-alcoholic beverage,unclear,False,False,aggregate_average_item
0.0,dinner;lunch,,,,,7.0,18033,0,0,,0.0,0,0,0,,28.0,carb_moderate,beverages,"Fruit soft drink, carbonated (less than 10% of fruit juice), with sugar and artificial sweetener(s)","Fruit soft drink, carbonated",with_sugar_and_artificial_sweetener;less_than_10_of_fruit_juice;s,,,,,,0,0,0,0.008,non-alcoholic beverages,soft drinks,7.0,,0,0,,,0,1.0,,0,,0,0,0,0,0,,,,0,,,0,0,,,,fruit-soft-drink-carbonated-less-than-10-of-fruit-juice-with-sugar-and-artificial-sweetener-s_18033,,,,,,"fruit soft drink, carbonated","fruit soft drink, carbonated",recipe_like,False,False,name_keyword:soft drink
0.0,dinner;lunch,,,,,11.2,18048,0,0,0.03,0.0,0,0,0,45.3,46.6,protein_low;carb_moderate;fat_low,beverages,"Fruit soft drink, carbonated (fruit juice content unknown), with sugar","Fruit soft drink, carbonated",with_sugar;fruit_juice_content_unknown,,,,0.068,,0,0,0,0.032,non-alcoholic beverages,soft drinks,9.91,,0,0,,,0,1.0,,0,,0,0,0,0,0,,,,0,,,0,0,,,,fruit-soft-drink-carbonated-fruit-juice-content-unknown-with-sugar_18048,,,,,88.4,"fruit soft drink, carbonated","fruit soft drink, carbonated",recipe_like,False,False,name_keyword:soft drink
0.0,dinner;lunch,,,,,9.97,18049,0,0,0.051,0.005,0,0,0,40.7,40.7,protein_low;carb_moderate;fat_low,beverages,"Fruit soft drink, carbonated (less than 10% of fruit juice), with sugar","Fruit soft drink, carbonated",with_sugar;less_than_10_of_fruit_juice,,,,0.081,,0,0,0,0.025,non-alcoholic beverages,soft drinks,9.74,,0,0,,,0,1.0,,0,,0,0,0,0,0,,,,0,,,0,0,,,,fruit-soft-drink-carbonated-less-than-10-of-fruit-juice-with-sugar_18049,,,,,90.5,"fruit soft drink, carbonated","fruit soft drink, carbonated",recipe_like,False,False,name_keyword:soft drink
0.0,dinner;lunch,,,,,1.39,18051,0,0,0.014,,0,0,0,6.0,6.0,protein_low;carb_low;fat_low,beverages,"Fruit soft drink, carbonated (10-50% of fruit juice), without sugar and with artificial sweetener(s)","Fruit soft drink, carbonated",with_artificial_sweetener;without_sugar_and_with_artificial_sweetener;10_50_of_fruit_juice;s,,,,0.073,,0,0,0,0.017,non-alcoholic beverages,soft drinks,1.26,,0,0,,,0,1.0,,0,,0,0,0,0,0,,,,0,,,0,0,,,,fruit-soft-drink-carbonated-10-50-of-fruit-juice-without-sugar-and-with-artificial-sweetener-s_18051,,,,,98.0,"fruit soft drink, carbonated","fruit soft drink, carbonated",recipe_like,False,False,name_keyword:soft drink
0.0,dinner;lunch,,,,,6.11,18062,0,0,0.009,0.0,0,0,0,24.6,27.3,protein_low;carb_moderate;fat_low,beverages,"Still soft drink with tea extract, sugar and sweetener(s) content (average)","Still soft drink with tea extract, sugar and sweetener content",with_tea_extract;s;note:average,,,,0.028,,0,0,0,0.061,non-alcoholic beverages,soft drinks,5.9,,0,0,,,0,1.0,,0,,0,0,0,0,0,,,,0,,,0,0,,,,still-soft-drink-with-tea-extract-sugar-and-sweetener-s-content-average_18062,,,,,93.8,"still soft drink with tea extract, sugar and sweetener content","still soft drink with tea extract, sugar and sweetener content",recipe_like,False,False,name_keyword:soft drink
0.0,dinner;lunch,,,,,7.45,18063,0,0,0.059,0.001,0,0,0,30.7,30.7,protein_low;carb_moderate;fat_low,beverages,"Cola, sugar and sweetener(s) content (average)","Cola, sugar and sweetener content",s;note:average,,,,0.089,,0,0,0,0.019,non-alcoholic beverages,soft drinks,7.41,,0,0,,,0,1.0,,0,,0,0,0,0,0,,,,0,,,0,0,,,,cola-sugar-and-sweetener-s-content-average_18063,,,,,92.9,"cola, sugar and sweetener content","cola, sugar and sweetener content",unclear,False,False,aggregate_average_item
0.0,breakfast;dinner;lunch,,,,,,18064,0,0,0.0,0.0,0,0,0,,0.0,protein_low;fat_low,beverages,"Still soft drink with tea extract, flavoured, reduced sugar","Still soft drink with tea extract, flavoured, reduced sugar",with_tea_extract,eggs,0.0,,0.0,,1,0,0,,non-alcoholic beverages,soft drinks,,,0,1,,,0,1.0,,0,,0,0,0,0,0,,,,0,,,0,0,,,,still-soft-drink-with-tea-extract-flavoured-reduced-sugar_18064,,,,,94.5,"still soft drink with tea extract, flavoured, reduced sugar",still soft drink with tea extract,recipe_like,False,False,name_keyword:soft drink
0.0,breakfast;dinner;lunch,,,,,0.34,18065,0,0,0.0,0.0,0,0,0,1.4,1.4,protein_low;carb_low;fat_low,beverages,"Still soft drink with tea extract, flavoured, without sugar and with artificial sweeteners","Still soft drink with tea extract, flavoured",with_tea_extract;with_artificial_sweeteners;without_sugar_and_with_artificial_sweeteners,eggs,0.0,,0.014,,1,0,0,0.099,non-alcoholic beverages,soft drinks,0.32,,0,1,,,0,1.0,,0,,0,0,0,0,0,,,,0,,,0,0,,,,still-soft-drink-with-tea-extract-flavoured-without-sugar-and-with-artificial-sweeteners_18065,,,,,99.5,"still soft drink with tea extract, flavoured",still soft drink with tea extract,recipe_like,False,False,name_keyword:soft drink
0.0,breakfast;dinner;lunch,,,,,6.76,18075,0,0,0.0,0.0,0,0,0,27.2,27.3,protein_low;carb_moderate;fat_low,beverages,"Still soft drink with tea extract, flavoured, with sugar","Still soft drink with tea extract, flavoured",with_tea_extract;with_sugar,eggs,0.0,,0.033,,1,0,0,0.058,non-alcoholic beverages,soft drinks,6.52,,0,1,,,0,1.0,,0,,0,0,0,0,0,,,,0,,,0,0,,,,still-soft-drink-with-tea-extract-flavoured-with-sugar_18075,,,,,93.1,"still soft drink with tea extract, flavoured",still soft drink with tea extract,recipe_like,False,False,name_keyword:soft drink
0.0,dinner;lunch,,,,,6.8,18078,0,0,0.0,0.0,0,0,0,27.2,27.2,protein_low;carb_moderate;fat_low,beverages,"Soft drink, carbonated, without fruit juice, with sugar and artificial sweetener(s)","Soft drink, carbonated",with_sugar_and_artificial_sweetener;without_fruit_juice;s,,,,0.0,,0,0,0,0.0,non-alcoholic beverages,soft drinks,6.8,,0,0,,,0,1.0,,0,,0,0,0,0,0,,,,0,,,0,0,,,,soft-drink-carbonated-without-fruit-juice-with-sugar-and-artificial-sweetener-s_18078,,,,,,"soft drink, carbonated","soft drink, carbonated",recipe_like,False,False,name_keyword:soft drink
0.0,dinner;lunch,,,,,5.16,18304,0,0,0.01,0.0,0,0,0,20.8,20.8,protein_low;carb_moderate;fat_low,beverages,"Fruit soft drink, still (10-50% of fruit juice), reduced sugar","Fruit soft drink, still, reduced sugar",10_50_of_fruit_juice,,,,0.014,,0,0,0,0.019,non-alcoholic beverages,soft drinks,5.06,,0,0,,,0,1.0,,0,,0,0,0,0,0,,,,0,,,0,0,,,,fruit-soft-drink-still-10-50-of-fruit-juice-reduced-sugar_18304,,,,,94.5,"fruit soft drink, still, reduced sugar","fruit soft drink, still",recipe_like,False,False,name_keyword:soft drink
0.0,dinner;lunch,,,,,11.2,18309,0,0,0.07,0.0,0,0,0,45.8,45.8,protein_low;carb_moderate;fat_low,beverages,"Fruit soft drink, still (fruit juice content unspecified), with sugar","Fruit soft drink, still",with_sugar;fruit_juice_content_unspecified,,,,0.1,,0,0,0,0.002,non-alcoholic beverages,soft drinks,10.6,,0,0,,,0,1.0,,0,,0,0,0,0,0,,,,0,,,0,0,,,,fruit-soft-drink-still-fruit-juice-content-unspecified-with-sugar_18309,,,,,88.3,"fruit soft drink, still","fruit soft drink, still",recipe_like,False,False,name_keyword:soft drink
0.0,dinner;lunch,,,,,10.1,18339,0,0,0.06,0.041,0,0,0,41.5,41.5,protein_low;carb_moderate;fat_low,beverages,"Fruit soft drink, still (10-50% of fruit juice), with sugar","Fruit soft drink, still",with_sugar;10_50_of_fruit_juice,,,,0.13,,0,0,0,0.067,non-alcoholic beverages,soft drinks,9.76,,0,0,,,0,1.0,,0,,0,0,0,0,0,,,,0,,,0,0,,,,fruit-soft-drink-still-10-50-of-fruit-juice-with-sugar_18339,,,,,89.3,"fruit soft drink, still","fruit soft drink, still",recipe_like,False,False,name_keyword:soft drink
0.0,dinner;lunch,,,,,0.45,18340,0,0,0.13,,0,0,0,3.2,3.2,protein_low;carb_low;fat_low,beverages,"Fruit soft drink, carbonated (less than 10% of fruit juice), without sugar and with artificial sweetener(s)","Fruit soft drink, carbonated",with_artificial_sweetener;without_sugar_and_with_artificial_sweetener;less_than_10_of_fruit_juice;s,,,,0.063,,0,0,0,0.022,non-alcoholic beverages,soft drinks,0.43,,0,0,,,0,1.0,,0,,0,0,0,0,0,,,,0,,,0,0,,,,fruit-soft-drink-carbonated-less-than-10-of-fruit-juice-without-sugar-and-with-artificial-sweetener-s_18340,,,,,99.2,"fruit soft drink, carbonated","fruit soft drink, carbonated",recipe_like,False,False,name_keyword:soft drink
0.0,dinner;lunch,,,,,4.17,18345,0,0,0.0,0.0,0,0,0,16.7,16.7,protein_low;carb_low;fat_low,beverages,"Fruit soft drink, carbonated (less than 10% of fruit juice), without sugar and artificial sweetener(s)","Fruit soft drink, carbonated",without_sugar_and_artificial_sweetener;less_than_10_of_fruit_juice;s,,,,0.0,,0,0,0,0.002,non-alcoholic beverages,soft drinks,4.0,,0,0,,,0,1.0,,0,,0,0,0,0,0,,,,0,,,0,0,,,,fruit-soft-drink-carbonated-less-than-10-of-fruit-juice-without-sugar-and-artificial-sweetener-s_18345,,,,,,"fruit soft drink, carbonated","fruit soft drink, carbonated",recipe_like,False,False,name_keyword:soft drink
0.0,dinner;lunch,,,,,1.4,18305,0,0,0.1,0.1,0,0,0,6.9,6.9,protein_low;carb_low;fat_low,beverages,"Fruit soft drink, still (10-50% of fruit juice), without sugar and with artificial sweetener(s)","Fruit soft drink, still",with_artificial_sweetener;without_sugar_and_with_artificial_sweetener;10_50_of_fruit_juice;s,,,,0.1,,0,0,0,0.033,non-alcoholic beverages,plant-based drinks,1.3,,0,0,,,0,1.0,,0,,0,0,0,0,0,,,,0,,,0,0,,,,fruit-soft-drink-still-10-50-of-fruit-juice-without-sugar-and-with-artificial-sweetener-s_18305,,,,,,"fruit soft drink, still","fruit soft drink, still",recipe_like,False,False,name_keyword:soft drink
0.0,dinner;lunch,,,,,1.35,18004,0,0,0.018,0.3,0,0,0,6.8,6.88,protein_low;carb_low;fat_low,beverages,"Not instant coffee, without sugar, ready-to-drink","Not instant coffee, ready-to-drink",without_sugar,,,,0.3,,0,0,0,0.007,non-alcoholic beverages,"coffee, tea, cocoa beverages, etc. ready to drink",,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,not-instant-coffee-without-sugar-ready-to-drink_18004,,,,,97.8,"not instant coffee, ready-to-drink","not instant coffee, ready-to-drink",recipe_like,False,False,name_keyword:ready-to-drink
0.0,dinner;lunch,,,,,0.6,18070,0,0,0.18,0.0,0,0,0,4.4,4.42,protein_low;carb_low;fat_low,beverages,"Decaffeinated not instant coffee, without sugar, ready-to-drink","Decaffeinated not instant coffee, ready-to-drink",without_sugar,,,,0.1,,0,0,0,0.02,non-alcoholic beverages,"coffee, tea, cocoa beverages, etc. ready to drink",0.0,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,decaffeinated-not-instant-coffee-without-sugar-ready-to-drink_18070,,,,,98.6,"decaffeinated not instant coffee, ready-to-drink","decaffeinated not instant coffee, ready-to-drink",recipe_like,False,False,name_keyword:ready-to-drink
0.0,dinner;lunch,,,,,1.16,18071,0,0,0.2,0.3,0,0,0,7.6,7.64,protein_low;carb_low;fat_low,beverages,"Espresso coffee, not instant coffee, without sugar, ready-to-drink","Espresso coffee, not instant coffee, ready-to-drink",without_sugar,,,,0.3,,0,0,0,0.007,non-alcoholic beverages,"coffee, tea, cocoa beverages, etc. ready to drink",,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,espresso-coffee-not-instant-coffee-without-sugar-ready-to-drink_18071,,,,,97.8,"espresso coffee, not instant coffee, ready-to-drink","espresso coffee, not instant coffee, ready-to-drink",recipe_like,False,False,name_keyword:ready-to-drink
0.0,dinner;lunch,,,,,0.4,18072,0,0,0.002,0.0,0,0,0,2.1,2.1,protein_low;carb_low;fat_low,beverages,"Decaffeinated instant coffee, without sugar, ready-to-drink","Decaffeinated instant coffee, ready-to-drink",without_sugar,,,,0.12,,0,0,0,0.01,non-alcoholic beverages,"coffee, tea, cocoa beverages, etc. ready to drink",0.0,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,decaffeinated-instant-coffee-without-sugar-ready-to-drink_18072,,,,,98.9,"decaffeinated instant coffee, ready-to-drink","decaffeinated instant coffee, ready-to-drink",recipe_like,False,False,name_keyword:ready-to-drink
0.0,dinner;lunch,,,,,0.3,18073,0,0,0.004,0.0,0,0,0,1.6,1.64,protein_low;carb_low;fat_low,beverages,"Instant coffee, without sugar, ready-to-drink","Instant coffee, ready-to-drink",without_sugar,,,,0.1,,0,0,0,0.01,non-alcoholic beverages,"coffee, tea, cocoa beverages, etc. ready to drink",0.0,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,instant-coffee-without-sugar-ready-to-drink_18073,,,,,99.2,"instant coffee, ready-to-drink","instant coffee, ready-to-drink",recipe_like,False,False,name_keyword:ready-to-drink
0.0,snack,,,,,9.5,18104,0,0,1.42,1.7,0,0,0,65.9,69.3,carb_moderate;fat_low,beverages,"Instant cocoa or chocolate beverage, with sugar, ready-to-drink (reconstituted with standard semi-skimmed milk)","Instant cocoa or chocolate beverage, ready-to-drink",with_sugar;with_standard_semi_skimmed_milk;reconstituted_with_standard_semi_skimmed_milk,,,,3.78,,0,0,0,0.12,non-alcoholic beverages,"coffee, tea, cocoa beverages, etc. ready to drink",,,0,0,,,1,,,0,,0,0,0,0,0,,,,1,,,1,0,,,,instant-cocoa-or-chocolate-beverage-with-sugar-ready-to-drink-reconstituted-with-standard-semi-skimmed-milk_18104,,,,,84.7,"instant cocoa or chocolate beverage, ready-to-drink","instant cocoa or chocolate beverage, ready-to-drink",recipe_like,False,False,name_keyword:ready-to-drink
0.0,snack,,,,,9.91,18106,0,0,1.71,0.3,0,0,0,71.4,71.9,carb_moderate;fat_low,beverages,"Instant cocoa or chocolate beverage, with sugar, fortified with vitamins and chemical elements, ready-to-drink (reconstituted with standard semi-skimm","Instant cocoa or chocolate beverage, fortified with vitamins and chemical elements, ready-to-drink (reconstituted with standard semi-skimm",with_sugar;with_vitamins_and_chemical_elements;with_standard_semi_skimm,,,,4.08,,0,0,0,,non-alcoholic beverages,"coffee, tea, cocoa beverages, etc. ready to drink",,,0,0,,,1,,,0,,0,0,0,0,0,,,,1,,,1,0,,,,instant-cocoa-or-chocolate-beverage-with-sugar-fortified-with-vitamins-and-chemical-elements-ready-to-drink-reconstituted-with-standard-semi-skimm_18106,,,,,83.2,"instant cocoa or chocolate beverage, fortified with vitamins and chemical elements, ready-to-drink reconstituted with standard semi-skimm","instant cocoa or chocolate beverage, fortified with vitamins and chemical elements, ready-to-drink reconstituted with standard semi-skimm",recipe_like,False,False,name_keyword:ready-to-drink
0.0,breakfast;dinner;lunch;snack,,,,,2.31,18151,0,0,0.76,0.0,0,0,0,21.6,21.5,protein_low;carb_low;fat_low,beverages,"Coffee with milk or white coffee or cappuccino, instant coffee or not, without sugar, ready-to-drink","Coffee with milk or white coffee or cappuccino, instant coffee or not, ready-to-drink",with_milk_or_white_coffee_or_cappuccino;without_sugar,dairy_light,0.0,,1.39,,1,0,0,0.059,non-alcoholic beverages,"coffee, tea, cocoa beverages, etc. ready to drink",2.31,,0,1,,,0,,,0,,0,0,0,0,1,,,,0,,,0,0,,,,coffee-with-milk-or-white-coffee-or-cappuccino-instant-coffee-or-not-without-sugar-ready-to-drink_18151,,,,,95.3,"coffee with milk or white coffee or cappuccino, instant coffee or not, ready-to-drink","coffee with milk or white coffee or cappuccino, instant coffee or not, ready-to-drink",recipe_like,False,False,name_keyword:ready-to-drink
0.0,dinner;lunch,,,,,5.9,18153,0,0,1.62,0.46,0,0,0,53.1,53.7,carb_moderate;fat_low,beverages,"Mix of chicory and coffee, instant, without sugar, ready-to-drink (reconstituted with standard semi-skimmed milk)","Mix of chicory and coffee, instant, ready-to-drink",with_standard_semi_skimmed_milk;without_sugar;reconstituted_with_standard_semi_skimmed_milk,,,,3.74,,0,0,0,0.13,non-alcoholic beverages,"coffee, tea, cocoa beverages, etc. ready to drink",5.0,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,mix-of-chicory-and-coffee-instant-without-sugar-ready-to-drink-reconstituted-with-standard-semi-skimmed-milk_18153,,,,,87.0,"mix of chicory and coffee, instant, ready-to-drink","mix of chicory and coffee, instant, ready-to-drink",recipe_like,False,False,name_keyword:ready-to-drink
0.0,dinner;lunch,,,,,7.1,18161,0,0,7.1,0.59,0,0,0,,93.5,carb_moderate;fat_moderate,beverages,"Instant chicory, without sugar and artificial sweeteners, ready-to-drink (reconstituted with standard semi-skimmed milk)","Instant chicory, ready-to-drink",with_standard_semi_skimmed_milk;without_sugar_and_artificial_sweeteners;reconstituted_with_standard_semi_skimmed_milk,,,,,,0,0,0,0.13,non-alcoholic beverages,"coffee, tea, cocoa beverages, etc. ready to drink",,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,instant-chicory-without-sugar-and-artificial-sweeteners-ready-to-drink-reconstituted-with-standard-semi-skimmed-milk_18161,,,,,,"instant chicory, ready-to-drink","instant chicory, ready-to-drink",recipe_like,False,False,name_keyword:ready-to-drink
0.0,dinner;lunch,,,,,6.06,18162,0,0,0.1,0.6,0,0,0,27.4,28.7,protein_low;carb_moderate;fat_low,beverages,"Mix of chicory and coffee, instant, without sugar, ready-to-drink (reconstituted with water)","Mix of chicory and coffee, instant, ready-to-drink",with_water;without_sugar;reconstituted_with_water,,,,0.56,,0,0,0,0.022,non-alcoholic beverages,"coffee, tea, cocoa beverages, etc. ready to drink",0.43,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,mix-of-chicory-and-coffee-instant-without-sugar-ready-to-drink-reconstituted-with-water_18162,,,,,92.2,"mix of chicory and coffee, instant, ready-to-drink","mix of chicory and coffee, instant, ready-to-drink",recipe_like,False,False,name_keyword:ready-to-drink
0.0,dinner;lunch,,,,,66.9,18150,0,0,0.35,12.0,0,0,0,308.0,332.0,protein_moderate;carb_high;fat_low,beverages,"Mix of chicory and coffee, powder, instant","Mix of chicory and coffee, powder, instant",,,,,9.3,,0,0,0,0.72,non-alcoholic beverages,"beverages, to reconstitute",,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,mix-of-chicory-and-coffee-powder-instant_18150,,,,,4.1,"mix of chicory and coffee, powder, instant",mix of chicory and coffee,unclear,False,False,mixed_multi_item
10.1,dinner;lunch,,,,,3.29,5210,0,0,0.0,0.0,0,0,0,84.2,84.2,protein_low;carb_low;fat_low,beverages,Wine (average),Wine,note:average,,,,0.09,,0,0,0,0.007,alcoholic beverages,wines,1.37,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,wine-average_5210,,,,,86.2,wine,wine,unclear,False,False,aggregate_average_item
3.21,dinner;lunch,,,,,3.22,5003,0,0,0.083,0.0,0,0,0,36.4,36.4,protein_low;carb_low;fat_low,beverages,Cider (average),Cider,note:average,,,,0.069,,0,0,0,0.01,alcoholic beverages,beers and ciders,2.82,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,cider-average_5003,,,,,93.4,cider,cider,unclear,False,False,aggregate_average_item
0.0,dinner;lunch,,,,,86.5,31003,0,0,6.32,0.63,0,0,1,409.9,409.9,protein_low;carb_high;fat_moderate,sugar and confectionery,"Candies, all types","Candies, all types",,,,,1.75,,0,0,0,0.15,non-chocolate confectionery,,64.4,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,candies-all-types_31003,,,,,4.85,"candies, all types","candies, all types",unclear,False,False,aggregate_all_types_item
