recipe_id_candidate,source_index,display_name,ingredient_position,ingredient_raw_text,ingredient_name_parsed,ingredient_name_normalized,quantity_value,quantity_unit,quantity_grams_estimated,parse_status,fooddb_version_used,mapped_food_id,mapped_food_canonical_name,mapping_status,mapping_confidence,mapping_method,mapping_notes
recipes_v1_1_candidate_189,39764,Greek Chicken,6,1 tablespoon chopped fresh oregano,chopped fresh oregano,oregano,1.0,tablespoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,family_name_candidate_only; candidate_count=1; preview=food_oregano_dried
recipes_v1_1_candidate_190,4631,Tri-Tip Bulgogi,1,1 pear,pear,pear,1.0,count,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,"family_name_candidate_only; candidate_count=2; preview=food_pear_canned_in_light_syrup_drained,food_pear_canned_in_light_syrup_not_drained"
recipes_v1_1_candidate_191,26863,Swamp Rice,10,2 cups basmati rice,basmati rice,basmati rice,2.0,cup,370.0,parsed_clean,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,family_name_candidate_only; candidate_count=1; preview=food_basmati_rice_raw
recipes_v1_1_candidate_192,25863,Lemon Herb Quinoa,2,1 cup quinoa,quinoa,quinoa,1.0,cup,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,"family_name_candidate_only; candidate_count=2; preview=food_quinoa_boiled_cooked_in_water_unsalted,food_quinoa_raw"
recipes_v1_1_candidate_192,25863,Lemon Herb Quinoa,4,1 tablespoon chopped fresh parsley,chopped fresh parsley,parsley,1.0,tablespoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,family_name_candidate_only; candidate_count=1; preview=food_parsley_dried
recipes_v1_1_candidate_192,25863,Lemon Herb Quinoa,5,1 tablespoon chopped fresh basil,chopped fresh basil,basil,1.0,tablespoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,family_name_candidate_only; candidate_count=1; preview=food_basil_dried
recipes_v1_1_candidate_192,25863,Lemon Herb Quinoa,7,1 teaspoon roasted red pepper and garlic seasoning blend,roasted red pepper and garlic seasoning blend,roasted red pepper and garlic seasoning blend,1.0,teaspoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,compound_or_alternative_ingredient_name
recipes_v1_1_candidate_193,38716,Spaghetti all'Assassina (Assassin's Spaghetti),3,3 cups tomato puree,tomato puree,tomato puree,3.0,cup,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,family_name_candidate_only; candidate_count=1; preview=food_tomato_puree_canned
recipes_v1_1_candidate_193,38716,Spaghetti all'Assassina (Assassin's Spaghetti),5,"1 teaspoon salt, or to taste",salt,salt,1.0,teaspoon,6.0,review_needed,fooddb_v1_1_draft_round2,food_salt_white_sea_igneous_or_rock_no_enrichment,salt_white_sea_igneous_or_rock_no_enrichment,review_needed,low,safe_alias_v1_1,safe_alias_v1_1:salt->food_salt_white_sea_igneous_or_rock_no_enrichment; parse_status_review_gate
recipes_v1_1_candidate_194,133,Air Fryer Lemon-Thyme Baby Red Potatoes,4,1 teaspoon fresh thyme,fresh thyme,thyme,1.0,teaspoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,family_name_candidate_only; candidate_count=1; preview=food_thyme_dried
recipes_v1_1_candidate_195,13950,Chef John's Jollof Rice,1,1 large tomato,tomato,tomato,1.0,count,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,"family_name_candidate_only; candidate_count=4; preview=food_tomato_dried,food_tomato_raw,food_tomato_roasted_baked,food_tomato_roasted_baked_with_skin"
recipes_v1_1_candidate_195,13950,Chef John's Jollof Rice,6,1 tablespoon ginger,ginger,ginger,1.0,tablespoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,"family_name_candidate_only; candidate_count=2; preview=food_ginger_powder,food_ginger_raw"
recipes_v1_1_candidate_196,50951,One - Two - Three - Mexican Macaroni Salad,3,1 cup mayonnaise,mayonnaise,mayonnaise,1.0,cup,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,"family_name_candidate_only; candidate_count=2; preview=food_mayonnaise_70_fat_and_more_prepacked,food_mayonnaise_reduced_fat_or_light_mayonnaise_prepacked"
recipes_v1_1_candidate_196,50951,One - Two - Three - Mexican Macaroni Salad,8,ground black pepper to taste,ground black pepper,black pepper,,,,review_needed,fooddb_v1_1_draft_round2,food_black_pepper_powder,black_pepper_powder,review_needed,low,safe_alias_v1_1,safe_alias_v1_1:black pepper->food_black_pepper_powder; parse_status_review_gate
recipes_v1_1_candidate_197,49103,Make-Ahead Spinach Salad in a Jar,3,1 cup quinoa,quinoa,quinoa,1.0,cup,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,"family_name_candidate_only; candidate_count=2; preview=food_quinoa_boiled_cooked_in_water_unsalted,food_quinoa_raw"
recipes_v1_1_candidate_198,32352,Roasted Sweet Potato and Kale Salad,1,"2 sweet potatoes or jewel yams, cut into 1-inch cubes",sweet potatoes or jewel yams,sweet potatoes or jewel yams,2.0,count,,review_needed,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,compound_or_alternative_ingredient_name
recipes_v1_1_candidate_198,32352,Roasted Sweet Potato and Kale Salad,3,salt and freshly ground black pepper to taste,salt and freshly ground black pepper,salt and freshly black pepper,,,,review_needed,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,compound_or_alternative_ingredient_name
recipes_v1_1_candidate_198,32352,Roasted Sweet Potato and Kale Salad,9,1 teaspoon chopped fresh thyme,chopped fresh thyme,thyme,1.0,teaspoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,family_name_candidate_only; candidate_count=1; preview=food_thyme_dried
recipes_v1_1_candidate_199,38569,Mid-Summer Italian Bread Salad,3,2 cups chopped fresh basil,chopped fresh basil,basil,2.0,cup,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,family_name_candidate_only; candidate_count=1; preview=food_basil_dried
recipes_v1_1_candidate_199,38569,Mid-Summer Italian Bread Salad,5,"1 cup peeled, seeded, and chopped cucumber",and chopped cucumber,and cucumber,1.0,cup,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,compound_or_alternative_ingredient_name
recipes_v1_1_candidate_199,38569,Mid-Summer Italian Bread Salad,7,2 tablespoons chopped fresh thyme,chopped fresh thyme,thyme,2.0,tablespoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,family_name_candidate_only; candidate_count=1; preview=food_thyme_dried
recipes_v1_1_candidate_199,38569,Mid-Summer Italian Bread Salad,9,"¼ cup olive oil, or as needed",olive oil,olive oil,0.25,cup,54.0,review_needed,fooddb_v1_1_draft_round2,food_olive_oil_extra_virgin,olive_oil_extra_virgin,review_needed,low,safe_alias_v1_1,safe_alias_v1_1:olive oil->food_olive_oil_extra_virgin; parse_status_review_gate
recipes_v1_1_candidate_200,15471,Broccoli and Carrot Stir Fry,6,salt to taste,salt,salt,,,,review_needed,fooddb_v1_1_draft_round2,food_salt_white_sea_igneous_or_rock_no_enrichment,salt_white_sea_igneous_or_rock_no_enrichment,review_needed,low,safe_alias_v1_1,safe_alias_v1_1:salt->food_salt_white_sea_igneous_or_rock_no_enrichment; parse_status_review_gate
