pilot_recipe_id,source_row_number,recipe_signature,recipe_title,category,subcategory,description,ingredients_json,directions_json,num_ingredients,num_steps,duplicate_group_size,selection_bucket,selection_score,noise_score,packaging_count,alternative_count,optional_count,brand_hint_count
pilot_recipe_066,51397,a60e355be8f9680c8a80ee67dfd2498fb9f6d906,Ahi Tuna Tacos with Pineapple Salsa,Mexican,Mexican Fish Tacos,Fresh ahi tuna tacos with a refreshingly light pineapple salsa. Add a pre-packaged slaw mix with a ginger dressing if desired.,"[""2 tablespoons ground black pepper"", ""2 teaspoons salt"", ""2 teaspoons ground cumin"", ""2 teaspoons garlic powder"", ""2 teaspoons ground cinnamon"", ""1 pound ahi tuna steaks"", ""2 tablespoons olive oil"", ""4 tablespoons fat-free sour cream"", ""4 (10 inch) flour tortillas, warmed""]","[""Mix black pepper, salt, cumin, garlic powder, and cinnamon together in a small bowl. Rub all over tuna steaks. Cover and refrigerate for at least 15 minutes."", ""Meanwhile, stir pineapple, red onion, cilantro, lime juice, red pepper, and lime zest for salsa together in a bowl until combined. Cover and refrigerate until needed."", ""Heat oil in a cast iron skillet over medium heat. Add tuna steaks and cook to desired doneness, 1 1/2 to 2 minutes per side. An instant-read thermometer inserted into the center should read 140 degrees F (60 degrees C) for medium doneness. Remove from the skillet and slice steaks thinly."", ""Spread sour cream in a thin layer over each warmed tortilla. Add tuna slices, top with pineapple salsa, and wrap to seal.""]",9,4,1,mexican,7.73,0,0,0,0,0
pilot_recipe_067,4026,1e3b08121b9d33f341a0fb0d88ec3dd36cdd8bc2,Italian Style Short Ribs,Beef Recipes,Beef Ribs,I like to serve this easy dish with steamed broccoli and rice prepared with some of the remaining pan juices.,"[""1 tablespoon butter"", ""3 slices bacon, chopped"", ""2 pounds beef short ribs, cut into 2 inch pieces"", ""1 \u00bd teaspoons salt"", ""\u215b teaspoon ground black pepper"", ""1 cup beef broth"", ""2 tablespoons fresh lemon juice"", ""\u00bc cup red wine"", ""\u215b teaspoon dried oregano, crushed""]","[""Preheat oven to 350 degrees F (175 degrees C)."", ""In a large heavy saucepan over medium heat, melt the butter and brown the bacon and beef short ribs, stirring constantly for about 10 minutes."", ""Transfer ribs and bacon to a 2 quart baking dish. Season with salt and pepper. Pour in the beef broth, lemon juice and red wine. Sprinkle in oregano. Mix well and cover the dish."", ""Bake in the preheated oven 1 1/2 to 2 hours, until the meat may be easily separated from the bone. Spoon off excess fat before serving.""]",9,4,1,beef_recipes,7.73,0,0,0,0,0
pilot_recipe_068,38271,273df35706ec3a327954f7d86d67e366a8a5c6da,Quick Super-Delicious Zuppa Toscana,Italian,Italian Soups And Stews,"If you love the Zuppa Toscana at your local chain Italian restaurant, you will adore this soup. The rich soup is made with Italian sausage, potatoes, cream, and crushed red pepper. It is truly satisfying and irresistible. Tuck into this on a cold day and you are sure to be warmed all the way down to your toes.","[""1 pound bulk mild Italian sausage"", ""1 \u00bc teaspoons red pepper flakes"", ""4 slices bacon, cut into 1/2 inch pieces"", ""1 large onion, diced"", ""1 tablespoon minced garlic"", ""8 \u00be cups chicken broth"", ""6 potatoes, thinly sliced"", ""6 cups chopped fresh kale"", ""1 cup heavy whipping cream""]","[""Cook and stir Italian sausage and red pepper flakes in a Dutch oven over medium-high heat until sausage is browned and crumbly, 10 to 15 minutes. Transfer sausage mixture to a bowl."", ""Stir bacon into the same Dutch oven and cook over medium heat until bacon is crisp, about 10 minutes. Drain fat, leaving a few tablespoons of drippings in the Dutch oven."", ""Stir onion and garlic into bacon; cook and stir until onions are soft and translucent, about 5 minutes. Pour chicken broth into bacon mixture; bring to a boil. Stir potatoes and kale into broth; cook until potatoes are tender and soup is flavorful, about 15 minutes."", ""Stir sausage and heavy whipping cream into soup, reduce heat to medium, and cook until soup is heated through, about 5 minutes more.""]",9,4,1,italian,7.73,0,0,0,0,0
pilot_recipe_069,38286,579f19874e418ae36f38e8fd602263bc90d1b590,Rich Italian Sausage and Potato Soup,Italian,Italian Soups And Stews,"This Italian sausage potato soup combines unique flavors to form a rich, delicious soup. Your taste buds will be overjoyed.","[""1 pound Italian sausage"", ""\u00be cup chopped onion"", ""1 slice pancetta bacon, diced"", ""1 \u00bc teaspoons garlic, minced"", ""1 cube chicken bouillon"", ""4 cups water"", ""2 potatoes, cubed"", ""2 cups kale, rinsed and julienned"", ""\u2153 cup heavy cream""]","[""Preheat the oven to 300 degrees F (150 degrees C)."", ""Place sausage links on a sheet pan and bake until cooked through, 15 to 20 minutes. Cut each link in half lengthwise, then into 1/2-inch slices. Set aside for later."", ""Saut\u00e9 onions and pancetta in a 4-quart saucepan over medium heat until onions are translucent, about 10 minutes. Add garlic and saut\u00e9 for 1 minute."", ""Add bouillon, water, and potatoes; bring to a simmer for 15 minutes. Add kale, cream, and reserved sausage; simmer for 5 more minutes and serve.""]",9,4,1,italian,7.73,0,0,0,0,0
pilot_recipe_070,59504,dd9819f388b735bf7a19c11443742cc22dde3638,Sweet and Sour Ground Pork Stir-Fry,Pork,Pork Stir-Fry,This tasty recipe is a great way to use ground pork and is an easy alternative to traditional sweet and sour dishes. Serve over rice.,"[""1 pound ground pork"", ""1 onion, sliced"", ""2 carrots, peeled and sliced"", ""\u00bd cup rice vinegar"", ""\u2153 cup ketchup"", ""\u00bc cup white sugar"", ""2 teaspoons soy sauce"", ""2 cups chopped broccoli"", ""1 green bell pepper, chopped""]","[""Heat a large skillet over high heat. Add ground pork; cook and stir until browned and crumbly, 5 to 7 minutes. Drain and discard grease."", ""Add onion and carrots; stir-fry over high heat, about 2 minutes."", ""Mix rice vinegar, ketchup, sugar, and soy sauce together in a bowl; stir into pork mixture."", ""Stir in broccoli and bell pepper; cover, reduce heat to medium, and cook until broccoli is tender, 7 to 10 minutes.""]",9,4,1,pork,7.73,0,0,0,0,0
pilot_recipe_071,51275,737fdbd3581419b65984c4f50c994855a8aff57f,Vegetable Quesadillas,Mexican,Quesadillas,"Delicious quesadillas with cheese and steamed vegetables like broccoli, carrot, bell pepper and mushrooms.","[""1 zucchini, cubed"", ""1 head fresh broccoli, chopped"", ""1 red bell pepper, chopped"", ""1 carrot, chopped"", ""1 yellow onion, chopped"", ""4 small button mushrooms, chopped"", ""4 (10 inch) flour tortillas"", ""\u00bd cup shredded sharp Cheddar cheese"", ""\u00bd cup shredded Monterey Jack cheese""]","[""Preheat oven to broil. Line a baking sheet with aluminum foil."", ""Place zucchini, broccoli, bell pepper, carrot, onion and mushrooms in a steamer over 1 inch of boiling water, and cover. Cook until tender but still firm, about 2 to 6 minutes. Drain."", ""Place two tortillas, side by side, on the prepared baking sheet. On each tortilla layer cheddar cheese, vegetables, then Monterey jack cheese. Top each with another tortilla."", ""Place under the broiler and cook until lightly browned. Carefully turn tortillas and cook on the other side until lightly browned.""]",9,4,1,mexican,7.73,0,0,0,0,0
pilot_recipe_072,59640,d7d646c086b99ce1a3b35437e184c970c59323ba,"""OG"" Zuppa Toscana Soup",Pork,Pork Soup,"This zuppa Toscana recipe is exactly like the soup at ""OG.""","[""1 pound ground Italian sausage"", ""1 \u00bd teaspoons red pepper flakes"", ""1 large white onion, diced"", ""4 strips bacon, diced"", ""2 teaspoons garlic puree"", ""10 cups water"", ""5 cubes chicken bouillon"", ""1 pound russet potatoes, diced"", ""1 cup heavy whipping cream"", ""\u00bc bunch kale, chopped""]","[""Gather all ingredients."", ""Combine sausage and red pepper flakes in a skillet over medium heat; cook and stir until sausage is brown and crumbly, 7 to 10 minutes. Drain excess fat; transfer sausage to a bowl and set aside."", ""Cook onion, bacon, and garlic in the same skillet over medium-low heat until bacon is crisp and onions are soft, 10 to 15 minutes. Set aside."", ""Combine water and chicken bouillon in a large pot; bring to a boil. Stir in potatoes; cook until soft, about 15 minutes."", ""Pour in cream; simmer until heated through, about 2 minutes. Add sausage, onion mixture, and kale; cook and stir until flavors combine, about 10 minutes.""]",10,5,1,pork,7.73,0,0,0,0,0
pilot_recipe_073,36526,dcceff19f92ae0f36cd52ad35d8a365a907e7ba3,"Broiled Chicken Breasts with Herbs, Carrots, and Red Potatoes",Healthy Recipes,Healthy Kid Recipes,A juicy breast of chicken that even the kids will enjoy.,"[""4 (4 ounce) skinless, boneless chicken breast halves"", ""2 cloves garlic, sliced thin"", ""1 teaspoon chopped fresh rosemary"", ""1 tablespoon chopped fresh thyme"", ""1 tablespoon chopped fresh sage"", ""4 carrots, halved lengthwise and cut crosswise into 1-inch pieces"", ""4 red potatoes, cut into 1-inch pieces"", ""1 tablespoon extra-virgin olive oil"", ""\u00bd teaspoon salt"", ""\u00bd teaspoon freshly ground black pepper""]","[""Preheat the oven's broiler and set the oven rack about 6 inches from the heat source. Line a 10x12 inch pan with aluminum foil."", ""Use the tip of a sharp boning or paring knife to cut 3 small slits into the side of each chicken breast; insert a slice of garlic into each slit."", ""Mix the rosemary, thyme, and sage together on a shallow dish; roll and press each chicken breast into the herb mixture to coat."", ""Arrange the breasts close together on the foil-lined pan. Place carrots and red potatoes in a layer around chicken and fold up edges of foil approximately 1 inch. Drizzle carrots and red potatoes with olive oil, salt, and pepper."", ""Cook in the preheated oven for 7 minutes; turn the chicken and cook until no longer pink in the center and the juices run clear, 7 to 10 minutes more. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C).""]",10,5,1,healthy_recipes,7.73,0,0,0,0,0
pilot_recipe_074,50389,72980463ab49ffe84587ff003a207fd961e63667,Easy Chicken Fajita Marinade,Mexican,Mexican,"This simple chicken fajita marinade has been bounced around in my family for at least 15 years. It's tasty, easily altered for taste, and made in under 15 minutes. Serve the chicken with other fajita elements such as sautéed green bell pepper, onions, jalapeño slaw, homemade tomato or mango salsa, etc.","[""\u00bd cup vegetable oil"", ""2 tablespoons chili powder"", ""2 tablespoons lime juice"", ""2 tablespoons honey"", ""2 tablespoons garlic powder"", ""\u00bd teaspoon paprika"", ""\u00bd teaspoon ground black pepper"", ""3 pounds skinless, boneless chicken breasts, cut into strips""]","[""Gather the ingredients."", ""Whisk vegetable oil, chili powder, lime juice, honey, garlic powder, paprika, and black pepper together in a medium bowl until well combined."", ""Place chicken strips in a large resealable plastic bag. Pour in marinade and knead to coat; squeeze out excess air, seal bag, and marinate in the refrigerator for 4 hours to overnight."", ""Preheat an outdoor grill for medium-high heat and lightly oil the grate. Remove chicken strips from marinade; discard any unused marinade."", ""Cook chicken on the preheated grill until browned on all sides and chicken is no longer pink in the center, about 10 minutes per side. An instant-read meat thermometer inserted into the thickest piece should read at least 160 degrees F (70 degrees C).""]",8,5,1,mexican,7.73,0,0,0,0,0
pilot_recipe_075,35100,3e4fbb43971e83a6b16eced1545705f236e940dc,Healthier Ultimate Twice-Baked Potatoes,Healthy Recipes,Healthy Makeover Recipes,I love these in a restaurant so when I make them at home I try to make them a little healthier.,"[""4 large baking potatoes"", ""8 slices bacon"", ""1 cup light sour cream"", ""\u00bd cup nonfat milk"", ""\u00bd teaspoon salt"", ""\u00bd teaspoon ground black pepper"", ""\u00bd cup shredded Cheddar cheese"", ""4 green onions, sliced"", ""\u00bd cup shredded Cheddar cheese"", ""4 green onions, sliced""]","[""Preheat oven to 350 degrees F (175 degrees C)."", ""Bake potatoes in preheated oven until easily pierced with a fork, about 1 hour. Allow to cool for 10 minutes. Do not turn off oven."", ""Meanwhile, cook bacon in a large deep skillet over medium-high heat until evenly browned. Drain, crumble, and set aside."", ""Slice potatoes in half lengthwise and scoop flesh into a large bowl; save skins. Mix in sour cream, milk, salt, pepper, 1/2 cup Cheddar cheese, and half the green onions into potato flesh. Blend with a hand mixer until creamy. Spoon potato mixture into potato skins. Top each with remaining 1/2 cup Cheddar cheese, 4 sliced green onions, and bacon."", ""Bake in oven until filling is hot and cheese is melted, about 15 minutes.""]",10,5,1,healthy_recipes,7.73,0,0,0,0,0
pilot_recipe_076,58683,fd50f70233b975843373837565b1ba1bf6eabe90,Herb-Roasted Pork,Pork,Pork Loin,This herb-roasted pork loin recipe has a sweet and tangy glaze.,"[""1 teaspoon rubbed sage"", ""1 clove garlic, minced"", ""\u00bd teaspoon salt"", ""\u00bc teaspoon ground black pepper"", ""1 (5 pound) boneless pork loin"", ""\u00bd cup white sugar"", ""\u00bc cup vinegar"", ""\u00bc cup water"", ""2 tablespoons soy sauce"", ""1 tablespoon cornstarch""]","[""Preheat the oven to 325 degrees F (165 degrees C)."", ""Combine sage, garlic, salt, and black pepper in a small bowl; rub thoroughly all over pork loin. Place pork in a roasting pan."", ""Bake in the preheated oven on the center rack, uncovered, until an instant-read thermometer inserted into center reads at least 145 degrees F (63 degrees C), depending upon your desired doneness, about 3 hours."", ""Meanwhile, combine sugar, vinegar, water, soy sauce, and cornstarch in a small saucepan over medium heat; cook, stirring occasionally, until glaze begins to bubble and thicken slightly. Remove from heat; cover to keep warm."", ""Brush pork loin with glaze 3 or 4 times during the last 30 minutes of cooking. Pour remaining glaze over roast to serve.""]",10,5,1,pork,7.73,0,0,0,0,0
pilot_recipe_077,4006,22129692b02463db67d03d860ffe03229074ae2a,Korean Barbecue Short Ribs Teriyaki,Beef Recipes,Beef Ribs,"We are doing Korean-style barbecue beef short ribs, except that we're going to use a classic Japanese teriyaki marinade, which aside from being super easy, works incredibly well on this cut of beef. I served mine with rice and coleslaw, and topped the ribs with green onion and cilantro or cilantro flowers.","[""\u00bd cup soy sauce"", ""\u00bd cup sake"", ""\u2153 cup mirin (Japanese sweet wine)"", ""\u00bc cup packed brown sugar"", ""2 teaspoons finely grated ginger"", ""2 tablespoons finely minced green onions"", ""1 teaspoon ground turmeric"", ""2 pounds beef short ribs, cut flanken-style""]","[""Combine soy sauce, sake, mirin, brown sugar, ginger, green onions, and turmeric in a large mixing bowl and whisk until combined. Add the short ribs and toss until thoroughly and evenly coated."", ""Cover with plastic wrap and marinate in the refrigerator for 4 to 12 hours, tossing occasionally."", ""Preheat a charcoal grill for high heat."", ""Remove meat from the refrigerator. Grill over very hot charcoal until slightly caramelized and just cooked through, 2 to 3 minutes per side. Any excess marinade can be used to baste the meat while it's grilling. Flip meat after basting to allow to caramelize, about 1 minute more per side."", ""Serve immediately, spooning or brushing on any accumulated juices from the plate.""]",8,5,1,beef_recipes,7.73,0,0,0,0,0
pilot_recipe_078,58641,7d00bee3618b47b22411fe866698a63b6b8bd79c,Parsley and Parmesan Crusted Pork Tenderloin,Pork,Pork Tenderloin,A parsley and Parmesan crust is an easy way to dress up pork for your family or guests! Serve with egg noodles or rice.,"[""cooking spray"", ""2 (12 ounce) pork tenderloins"", ""\u00bd cup bread crumbs"", ""\u00bd cup chopped fresh parsley"", ""\u2153 cup grated Parmesan cheese"", ""\u00bd teaspoon dried thyme"", ""\u00bd teaspoon salt"", ""\u00bc teaspoon freshly ground black pepper"", ""\u00bc cup Dijon mustard"", ""2 cloves garlic, minced""]","[""Preheat the oven to 375 degrees F (190 degrees C). Grease a baking dish with cooking spray."", ""Arrange pork tenderloins in the prepared baking dish."", ""Mix together bread crumbs, parsley, Parmesan cheese, thyme, salt, and black pepper in a medium bowl until well combined; set aside."", ""Stir together mustard and garlic in a small bowl until well combined, then spread over pork. Sprinkle bread crumb mixture over mustard coating."", ""Bake pork in the preheated oven until no longer pink in the center, about 20 minutes. An instant-read thermometer inserted into the center should read 160 degrees F (70 degrees C). Allow pork to rest for 5 minutes before slicing.""]",10,5,1,pork,7.73,0,0,0,0,0
pilot_recipe_079,58642,b763f8552e6e41454dd5cdfdcee2849939d915c0,Pork Tenderloin with Dijon Marsala Sauce,Pork,Pork Tenderloin,This recipe coats pork tenderloin in Dijon mustard and is served with a Marsala mustard sauce. It is absolutely delicious! Try the sauce over other cuts of meat and vegetables.,"[""2 pork tenderloins"", ""Dijon mustard"", ""1 tablespoon oil"", ""2 tablespoons butter"", ""2 shallots, minced"", ""1 cup Marsala wine"", ""1 cup heavy cream"", ""1 tablespoon Dijon mustard""]","[""Preheat the oven to 350 degrees F (175 degrees C). Oil a 9x13-inch baking dish."", ""Coat pork tenderloins generously with \u00bc cup Dijon mustard. Heat 1 tablespoon oil in a large skillet over medium-high heat; brown tenderloins, turning to evenly brown. Transfer tenderloins to the prepared baking dish."", ""Bake in the preheated oven for 20 minutes; flip and continue baking until desired doneness, about 20 minutes more."", ""Meanwhile, melt butter in the same skillet over medium heat. Add shallots; cook until soft. Stir in Marsala, cream, and 1 tablespoon Dijon mustard; cook until reduced by half."", ""Slice tenderloins; place on a serving dish. Spoon sauce over pork; serve.""]",8,5,1,pork,7.73,0,0,0,0,0
pilot_recipe_080,51272,b47dd2910c6a8c90a515583d86231ad598673051,Texas Chicken Quesadillas,Mexican,Quesadillas,"These are quesadillas filled with chicken cooked in barbeque sauce, caramelized onions, Cheddar and Monterey Jack. Serve with plenty of guacamole, sour cream and chunky salsa!","[""2 tablespoons vegetable oil, divided"", ""1 onion, sliced into rings"", ""1 tablespoon honey"", ""2 skinless, boneless chicken breast halves - cut into strips"", ""\u00bd cup barbeque sauce"", ""\u00bd cup shredded sharp Cheddar cheese"", ""\u00bd cup shredded Monterey Jack cheese"", ""8 (10 inch) flour tortillas""]","[""Preheat oven to 350 degrees F (175 degrees C)."", ""In a large, deep skillet, heat 1 tablespoon oil over medium high heat. Slowly cook and stir onion until translucent. Mix in honey. Stir until onion is golden brown, about 5 minutes. Remove from skillet and set aside."", ""Place remaining oil and chicken in the skillet over medium high heat. Cook until chicken is no longer pink. Stir in barbeque sauce and evenly coat chicken."", ""Layer 4 tortillas individually with chicken, onions, Cheddar cheese and Monterey Jack cheese. Top with remaining tortillas."", ""One or two at a time, place layered tortillas on a large baking sheet. Bake uncovered in the preheated oven 20 minutes, or until cheese is melted. Do not let tortillas become too crisp. Remove from heat. Cut into quarters to serve.""]",8,5,1,mexican,7.73,0,0,0,0,0
pilot_recipe_081,4868,bb3b7cd08a6533bd0bed6c774e198f737676afd1,Dash's Donair,Beef Recipes,Beef Sandwiches,"This donair recipe is tried and tested for the true donair fan. If you enjoy Halifax donairs, then you'll love this recipe. Use only the finest spices available; they make a huge difference. If you want the smooth texture of meat that you see in an authentic donair shop, you must knead the meat in a steel mixing bowl on a sturdy surface.","[""1 teaspoon salt"", ""1 teaspoon ground oregano"", ""1 teaspoon all-purpose flour"", ""\u00bd teaspoon ground black pepper"", ""\u00bd teaspoon Italian seasoning"", ""\u00bd teaspoon garlic powder"", ""\u00bd teaspoon onion powder"", ""\u00bc teaspoon cayenne pepper"", ""1 pound ground beef""]","[""Preheat the oven to 350 degrees F (175 degrees C)."", ""Make loaf: Mix together salt, oregano, flour, black pepper, Italian seasoning, garlic powder, onion powder, and cayenne pepper in a cup or small bowl."", ""Place ground beef in a large steel mixing bowl on a sturdy surface; use your hands to blend in spice mixture. Pick up meat and throw it down with force about 20 times, kneading it after each throw. This will help meat hold together better when sliced."", ""Form meat into a loaf; place on a broiler pan or baking sheet."", ""Bake in the preheated oven for 1 hour and 15 minutes, rotating loaf halfway through to ensure even baking. Serve warm with sauce or allow meat to chill before slicing and reheating."", ""Make sauce: Mix together evaporated milk, sugar, and garlic powder in a medium bowl. Gradually whisk in white vinegar, 1 teaspoon at a time, until thickened to your desired consistency.""]",9,6,2,beef_recipes,7.71,0,0,0,0,0
pilot_recipe_082,4584,b1d87842c2708819fc9b5fc2acb19989b6b25d5b,Grilled London Broil,Beef Recipes,Bbq & Grilled Beef,A zesty and flavorful summertime favorite. This recipe should marinate a 1 to 1 1/2 pound cut. Triple the recipe for four pounds.,"[""1 \u00bd pounds top round, London Broil cut"", ""1 tablespoon meat tenderizer"", ""\u2153 cup vegetable oil"", ""2 teaspoons lemon juice"", ""2 teaspoons seasoning salt"", ""\u00bc teaspoon lemon pepper"", ""2 cloves garlic, minced"", ""4 teaspoons chopped fresh parsley"", ""2 teaspoons tarragon vinegar""]","[""Score top and bottom of meat with a 1 1/2 inch square pattern, and score the side. Sprinkle meat liberally with unseasoned meat tenderizer, then pierce with fork 1/8 inch apart and at least half-way through the meat on both sides. Sprinkle lightly with water, and rub in tenderizer. Place on a plate, cover, and set aside for an hour."", ""In a small bowl, mix together oil, lemon juice, seasoned salt, lemon pepper, garlic, parsley, and tarragon vinegar. Pour marinade over meat, reserving a portion to be used for brushing (Note: DO NOT mix the reserved marinade with the meat; set aside for later). Pour remaining marinade over meat, recover dish and refrigerate for three hours, turning every half hour."", ""Preheat grill for hot heat."", ""Lightly oil grate, and position it 2 inches above the coals. Place meat on grill, and cook for 5 minutes. Turn meat over, brush with marinade, and cook for another 5 minutes.""]",9,4,2,beef_recipes,7.71,0,0,0,0,0
pilot_recipe_083,35125,b6d1f304a14c3ea24a2447a34de0fa23be59979d,Healthier Restaurant-Style Buffalo Chicken Wings,Healthy Recipes,Healthy Makeover Recipes,This is the similar to the hot wings recipe served at a popular restaurant chain. Our healthier version features less butter and no frying!,"[""\u00bd cup all-purpose flour"", ""\u00bc teaspoon paprika"", ""\u00bc teaspoon cayenne pepper"", ""\u00bc teaspoon salt"", ""10 chicken wings"", ""2 tablespoons butter"", ""\u00bc cup hot sauce"", ""1 clove garlic, minced"", ""1 dash ground black pepper""]","[""Mix together flour, paprika, cayenne pepper, and salt in a small bowl. Place chicken wings in a large dish and sprinkle flour mixture over them until well coated. Place on baking sheet and refrigerate for 1 hour, uncovered."", ""Preheat oven to 400 degrees F (204 degrees C)."", ""Bake wings in preheated oven until no longer pink at the bone and juices run clear, about 15 minutes per side."", ""Combine butter, hot sauce, pepper, and garlic in a small saucepan over low heat. Cook and stir until butter is melted and mixture is well blended, about 3 minutes. Place chicken wings in serving bowl and add hot sauce mixture, mixing well.""]",9,4,2,healthy_recipes,7.71,0,0,0,0,0
pilot_recipe_084,36212,6bd1200dbafe4c3f17c417b5f79687b9afeb9a2a,Marinated Grilled Shrimp,Healthy Recipes,Egg-Free Recipes,"Learn how to marinate shrimp for grilling with this easy marinade that makes your shrimp so yummy you don't even need cocktail sauce. Don't let the cayenne pepper scare you — you don't even taste it. My young kids love it. It is also a big hit with company and easy to prepare. I make this with frozen or fresh shrimp and use my indoor electric grill if the weather is not good for outdoor grilling. Try it with a salad, baked potato, and garlic bread.","[""\u2153 cup olive oil"", ""\u00bc cup tomato sauce"", ""3 cloves garlic, minced"", ""2 tablespoons red wine vinegar"", ""2 tablespoons chopped fresh basil"", ""\u00bd teaspoon salt"", ""\u00bc teaspoon cayenne pepper"", ""2 pounds fresh shrimp, peeled and deveined"", ""6 skewers""]","[""Stir together olive oil, tomato sauce, garlic, and red wine vinegar in a large bowl. Season with basil, salt, and cayenne pepper."", ""Add shrimp to the bowl; stir until evenly coated. Cover and refrigerate for 30 minutes to 1 hour, stirring once or twice."", ""Preheat the grill to medium heat. Lightly oil the grate."", ""Thread shrimp onto skewers, piercing once near the tail and once near the head. Discard marinade."", ""Cook shrimp on the preheated grill until opaque, 2 to 3 minutes per side."", ""Serve hot and enjoy!""]",9,6,2,healthy_recipes,7.71,0,0,0,0,0
pilot_recipe_085,38470,9d68e60608f39977985e1857776e342a7888490e,Ricotta-Stuffed Zucchini,Italian,Italian Appetizers,This ricotta-stuffed zucchini appetizer is quick to prepare and delicious.,"[""cooking spray"", ""2 zucchini, halved lengthwise"", ""1 teaspoon salt, divided"", ""1 teaspoon ground black pepper, divided"", ""\u00bd cup part-skim ricotta cheese"", ""\u00bc cup shredded part-skim mozzarella cheese"", ""2 tablespoons grated Parmesan cheese"", ""2 teaspoons dried basil"", ""1 teaspoon fresh lemon juice""]","[""Preheat the oven to 450 degrees F (230 degrees C). Grease a baking sheet with cooking spray."", ""Scoop out seeds from zucchini halves with a spoon; season cut sides with 1/2 teaspoon salt and 1/2 teaspoon pepper."", ""Mix ricotta, mozzarella, Parmesan, basil, lemon juice, and remaining 1/2 teaspoon each salt and pepper together in a bowl. Divide cheese mixture among four zucchini halves. Place stuffed zucchini onto the prepared baking sheet."", ""Bake in the preheated oven until zucchini is tender and filling is beginning to brown, 15 to 20 minutes.""]",9,4,2,italian,7.71,0,0,0,0,0
pilot_recipe_086,4038,f7855667afd71ccd39b38251754d0f9c273c1e23,BBQ NY Strip,Beef Recipes,Beef Ribs,"A quick and easy way to make a tasty, tender NY strip steak on the grill! Marinate for a minimum of 2 hours.","[""4 (6 ounce) New York strip steaks"", ""\u00bd cup extra virgin olive oil"", ""\u00bd cup Worcestershire sauce"", ""\u00bc cup steak seasoning"", ""4 tablespoons minced garlic"", ""1 tablespoon red wine vinegar"", ""\u00bd teaspoon dried basil"", ""\u00bd teaspoon Italian seasoning""]","[""Pierce steaks on all sides with a fork ."", ""Whisk olive oil, Worcestershire sauce, steak seasoning, garlic, vinegar, basil, and Italian seasoning together in a bowl and pour into a resealable plastic bag. Add steaks, coat with the marinade, squeeze out excess air, and seal the bag. Marinate in the refrigerator for at least 2 hours."", ""When ready to cook, preheat an outdoor grill for high heat and lightly oil the grate."", ""Remove steaks from the marinade and shake off excess. Discard the remaining marinade."", ""Cook steaks on the preheated grill for 7 minutes on each side, or to desired doneness.""]",8,5,2,beef_recipes,7.71,0,0,0,0,0
pilot_recipe_087,58609,b07801309f8bfe48678dc5aed00d42f3907933d3,Bacon-Wrapped Pork Medallions,Pork,Pork Tenderloin,This recipe for pork tenderloin wrapped in bacon is a variation of a recipe my mother used to make with my own spin on the seasonings. It's also one of our favorites to enjoy around the holidays!,"[""1 tablespoon garlic powder"", ""1 teaspoon seasoning salt"", ""1 teaspoon dried basil"", ""1 teaspoon dried oregano"", ""8 slices bacon"", ""2 pounds pork tenderloin"", ""2 tablespoons butter"", ""2 tablespoons olive oil""]","[""Preheat the oven to 400 degrees F (200 degrees C). Combine garlic powder, seasoning salt, basil, and oregano in a small bowl."", ""Cook bacon in a large, oven-safe skillet over medium-high heat, turning occasionally, until lightly browned and still flexible, 6 to 7 minutes. Transfer bacon to a paper towel-lined plate. Drain any excess bacon grease from the skillet."", ""Wrap four slices bacon around each tenderloin, securing each strip with 1 to 2 toothpicks. Slice tenderloins between each bacon strip to create a total of eight medallions. Dip medallions into seasoning mix on both sides."", ""Melt butter and oil together in the same skillet over medium-high heat. Add medallions and cook for 4 minutes on each side."", ""Transfer the skillet to the preheated oven and bake until pork is no longer pink in the center, 17 to 20 minutes. An instant-read thermometer inserted into the center should read 145 degrees F (63 degrees C).""]",8,5,2,pork,7.71,0,0,0,0,0
